,publisher,genres,title,id,developer,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year
112243,"FLOW IT, LLC","Adventure, Indie, Simulation, Early Access",Demesne,333100.0,"Demesnegame,Composer-Motorin Dmitry (Djinotan)",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112244,Advent RPG,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy",Mars 2030,416070.0,Advent RPG,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2016
112245,LionSword,"Action, Indie",Generic Space Shooter,366010.0,LionSword,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112247,FIVE-BN GAMES,"Adventure, Casual, Free to Play",Lost Lands: Mahjong,435030.0,FIVE-BN GAMES,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
112248,InterAction studios,"Action, Casual, Indie",Chicken Invaders 2 - Christmas Edition,450100.0,InterAction studios,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112249,NVLMaker,"Adventure, Casual, Indie",Season of 12 Colors,370280.0,橘子班,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112250,JED GAMES,"Free to Play, Massively Multiplayer, RPG, Strategy",Elemental Heroes - Upgrade All Storages to 10th Level,449604.0,JED GAMES,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2016
112251,JED GAMES,"Free to Play, Massively Multiplayer, RPG, Strategy",Elemental Heroes - Fill Resources Storages to 100%,449605.0,JED GAMES,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2016
112252,EQGames,"Action, Adventure, Indie",Out There Somewhere,263980.0,MiniBoss,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112254,"Studio 48, Fomochkina Margarita","Action, Casual, Indie",One way to exit,451830.0,"Studio 48,Turykin Nikolay,Varlamov Anton",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112255,MiniBoss,"Action, Adventure, Indie, Simulation, Strategy",Out There Somewhere - Soundtrack,450960.0,MiniBoss,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
112256,K Bros Games,"Casual, Indie",There's Poop In My Soup,449540.0,K Bros Games,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112258,Black Shell Media,"Action, Indie",Space Moth DX Original Soundtrack,449570.0,1CC Games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112259,Rainbow Games,"Casual, Strategy",Rush for gold: California,449520.0,Rainbow Games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
112261,Rainbow Games,Casual,Tropical Fish Shop 2,451350.0,Rainbow Games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
112262,Nekki GmbH,Indie,Beat Da Beat,368570.0,2 players,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112263,Slitherine Ltd.,Strategy,"Warhammer 40,000: Armageddon - Golgotha",437140.0,"Flashback Games,The Lordz Games Studio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
112264,Buka Entertainment,Casual,The Treasures of Montezuma 5,443370.0,"Wellore,Alawar Entertainment",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
112266,Artifex Mundi,"Adventure, Casual",The Secret Order 3: Ancient Times,437420.0,Sunward Games,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112267,Kasedo Games,"Adventure, Casual, Indie","Upwards, Lonely Robot",417900.0,Random Layers,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112271,WALLOOK,"Action, Indie, Racing",Cologne,444740.0,Piotr Młynarczyk,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2016
112274,Kitfox Games,"Adventure, Indie, RPG",Moon Hunters,320040.0,Kitfox Games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112275,2K,"Simulation, Sports",WWE 2K16,385730.0,"Visual Concepts,Yuke's",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2016
112276,Focus Home Interactive,Simulation,Farming Simulator 15 - HOLMER,345741.0,Giants Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
112277,Jerome Bodin,"Indie, Simulation",Caravanserail,448480.0,Jerome Bodin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112279,Degica,"Action, Indie",Deathsmiles,314180.0,"CAVE Interactive CO.,LTD.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112281,Degica,"Design &amp; Illustration, Web Publishing",RPG Maker MV - Deathsmiles Set,450480.0,"CAVE Interactive CO.,LTD.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
112283,Degica,"Design &amp; Illustration, Web Publishing",RPG Maker VX Ace - Deathsmiles Set,453160.0,"CAVE Interactive CO.,LTD.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
112285,Yukitama Creative Industries,"Indie, Strategy","Gremlins, Inc.",369990.0,"Alexey Bokulev,Sergei Klimov,Charlie Oscar Lima Tango Interactive Entertainment",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112286,Selenion Games,"Action, Indie, RPG",Ares Omega,405440.0,Selenion Games,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112287,Dovetail Games - Trains,Simulation,Train Simulator: BR Class 58 Loco Add-On,325961.0,Skyhook Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
112290,AGM PLAYISM,"Casual, Indie, RPG, Strategy",Magic Potion Explorer,442890.0,ARTIFACTS,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
112295,Iceberg Interactive,"Indie, Strategy",StarDrive 2: Sector Zero,445690.0,Zero Sum Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112296,Mechanical Butterfly Studios,"Action, Indie",Jump Tanks Digital Artbook,436910.0,Mechanical Butterfly Studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112299,Mechanical Butterfly Studios,"Action, Indie",Jump Tanks Original Soundtrack,425630.0,Mechanical Butterfly Studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112300,Mechanical Butterfly Studios,"Action, Indie, Early Access",Jump Tanks,296810.0,Mechanical Butterfly Studios,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112301,Clever Endeavour Games,"Action, Adventure, Casual, Indie",Ultimate Chicken Horse,386940.0,Clever Endeavour Games,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112304,InterAction studios,"Action, Casual, Indie",Chicken Invaders 2,449550.0,InterAction studios,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112305,Iceberg Interactive,"Action, Adventure, Indie, Simulation, Strategy",Into the Stars - Digital Deluxe,447440.0,Fugitive Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
112306,Iceberg Interactive,"Action, Adventure, Indie, Simulation, Strategy",Into the Stars,360510.0,Fugitive Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
112309,Altfuture,"Action, Indie, Racing, Early Access",Switchcars,442210.0,Altfuture,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2016
112310,FX Interactive,"Simulation, Sports, Strategy",Football Club Simulator - FCS 18,324090.0,FCS - Football Team,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2017
112311,Spider Key Games,"Adventure, Casual, Indie",Spellbind : Luppe's tale,440790.0,Spider Key Games,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112312,Lacuna Corporation,"Action, Adventure, Indie, RPG, Early Access",Frontier,439950.0,Lacuna Corporation,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112313,New Reality Games,"Indie, Strategy",Rabiez: Epidemic,448630.0,Sekerin Productions,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112314,TinyAtomGames,"Action, Adventure, Indie",Story of a Cube,440750.0,TinyAtomGames,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112316,Valiant Interactive,"Action, Indie, Sports, Early Access",Gyrodisc Super League,425870.0,Valiant Interactive,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016
112317,Microblast Games,"Action, Casual, Indie, Strategy",Red Risk,448070.0,Microblast Games,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112318,RunServer,Indie,Mind Games,448560.0,AK Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112320,isTom Games Kft.,"Casual, Indie, Simulation",Paper Train Traffic,447310.0,isTom Games Kft.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112321,GrabTheGames,"Adventure, Indie",Space Pilgrim Episode IV: Sol,446640.0,"Pilgrim Adventures,GrabTheGames Studios",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112322,NewWorldCoders,"Action, Casual, Indie, Simulation, Early Access",AsteroidsHD,448230.0,NewWorldCoders,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112323,Graviteam,"Simulation, Strategy",Graviteam Tactics: Mius-Front,312980.0,Graviteam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016
112325,Bread Vision Studios LLC.,"Indie, Massively Multiplayer, RPG, Early Access",Mystica: The Ninth Society,448150.0,Bread Vision Studios LLC.,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2016
112326,"Vladimir Slav, Coldwild Games","Casual, Indie, Strategy",Blades of the Righteous,421140.0,"Vladimir Slav,Coldwild Games",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112328,GTGD,"Education, Software Training",GTGD S3 How To Make A Game,415000.0,GTGD,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016
112329,"GCE, LLC","Casual, Indie, Strategy",World Defense : A Fragmented Reality Game,372430.0,Hobbisoft,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112332,Bluish-Green Games Inc.,"Action, Indie",Robo's World: The Zarnok Fortress,436360.0,"Bluish-Green Productions,Throw Away Games",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112333,Colossal Wreck,Utilities,ASMR Universe,448830.0,Colossal Wreck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016
112334,Merge Games,Action,E.T. Armies,382420.0,Raspina Studio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112335,Unika Games,"Adventure, Casual, Indie",Endorlight - Soundtrack,450730.0,Unika Games,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112336,Cannibal Interactive,"Indie, RPG, Strategy",Legend of Moros,449770.0,Cannibal Interactive,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
112337,Red Nettle Studio,"Free to Play, RPG",The Bottom of the Well,449020.0,Red Nettle Studio,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2016
112338,2020 Venture,"Action, Adventure, Indie",Chasing Dead,428440.0,2020 Venture,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112339,WTFOMGames,"Action, Adventure, Casual, Indie",! That Bastard Is Trying To Steal Our Gold !,449940.0,WTFOMGames,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112340,Thomas Konkol,"Casual, Indie, Strategy",Drip Drip,358490.0,Thomas Konkol,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112341,Peaksel D.O.O. Nis,"Action, Adventure, Casual, Indie",Undead vs Plants,445840.0,Peaksel D.O.O. Nis,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112342,Picorinne Soft,"Action, Indie",Battle Crust,444710.0,Picorinne Soft,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112343,"Close Studios, Beach Interactive","Adventure, Casual, Indie, Simulation, Strategy",On My Own,351730.0,"Chad Close,Kyle Weik",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
112344,AGM PLAYISM,"Indie, RPG",LiEat,373770.0,△○□× (Miwashiba),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112345,RGCD.DEV LTD,"Action, Casual, Indie",Huenison,410370.0,RETREAM,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
112346,Milestone S.r.l.,"Racing, Simulation, Sports",Sébastien Loeb Rally EVO - Rallycross Pack,412080.0,Milestone S.r.l.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2016
112347,Rotten Mage,"Action, Indie",Spacejacked,390680.0,Rotten Mage,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112348,Excalibur Games,"Action, Indie",Perfect Universe - Play with Gravity,405720.0,Will Sykes Games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112349,Enormous Elk,"Indie, RPG, Simulation, Strategy",UnReal World,351700.0,"Sami Maaranen (creator),Erkka Lehmus (co-designer)",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2016
112352,Chucklefish,"Indie, RPG, Simulation",Stardew Valley,413150.0,ConcernedApe,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2016
112353,Ubisoft,"Action, Adventure",Far Cry® Primal,371660.0,Ubisoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112354,Dénis Múrias,Indie,Feelings Adrift,424260.0,Dénis Múrias,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112355,Dovetail Games - Trains,Simulation,Train Simulator: Amtrak® Dash 8-32BWH Loco Add-On,376931.0,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
112356,Curious Planet,"Action, Adventure, Indie",Worlds,304850.0,Curious Planet,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112357,Dovetail Games - Trains,Simulation,Train Simulator: North Somerset Railway Route Add-On,325993.0,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
112358,Bigzur Games,"Adventure, Indie",UnderDread,432240.0,Bigzur Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112359,"Slightly Mad Studios, BANDAI NAMCO Entertainment","Racing, Simulation, Sports",Project CARS - US Race Car Pack,334793.0,Slightly Mad Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2016
112360,Wadjet Eye Games,"Adventure, Indie, RPG",Shardlight,336130.0,Wadjet Eye Games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112361,Headup Games,"Indie, RPG, Strategy",Trulon: The Shadow Engine,433840.0,Kyy Games,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
112362,OfficialTigerStudios,"Adventure, Indie, RPG",The Adventures of Tree,354860.0,"NinjaISV,TigerNDV",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
112363,"Disney Interactive, Lucasfilm, LucasArts","Action, Strategy",STAR WARS™ Galactic Battlegrounds Saga,356500.0,Ensemble Studios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001
112364,Daedalic Entertainment,"Adventure, Indie",Deponia Doomsday,421050.0,Daedalic Entertainment,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112365,"LucasArts, Lucasfilm, Disney Interactive",Strategy,STAR WARS™ Rebellion,441550.0,Coolhand Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1998
112367,Happy Polygon,"Action, Adventure, Indie, Early Access",Space Impossible,416240.0,Happy Polygon,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112368,Aksys Games,Adventure,XBlaze Code: Embryo,421610.0,Arc System Works,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112370,Dovetail Games - Flight,Simulation,FSX: Steam Edition - Embraer Phenom 100 Add-On,379575.0,FeelThere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
112373,Dovetail Games - Flight,Simulation,FSX: Steam Edition - Grumman HU-16B Albatross Add-On,379545.0,Virtavia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
112382,HexWar Games,Strategy,Tank Battle: 1944,396320.0,HexWar Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
112384,Binary Cocoa,"Action, Casual, Indie",Collider,371880.0,Binary Cocoa,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112386,Naps Team,"Action, Adventure, Casual, Indie",Maria the Witch,447860.0,Naps Team,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112390,Exquisite Games,"Action, Adventure, Casual, Indie, Racing, Simulation",Where's My Mommy?,423610.0,Exquisite Games,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2016
112392,astragon Entertainment GmbH,Simulation,Bus Simulator 16,324310.0,stillalive studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
112395,Chubby Pixel,"Action, Adventure, Indie",Woodle Tree Adventures,299460.0,Fabio Ferrara,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014
112396,Plug In Digital,"Indie, Strategy",Yrminsul,412490.0,Black Flag Studios,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112397,Plug In Digital,"Action, Adventure, Indie",Karaski: What Goes Up...,424640.0,Unbound Creations,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112398,Black Shell Media,"Casual, Indie, Strategy",Acorn Assault: Rodent Revolution,410290.0,High Tale Studios,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112399,Nkidu Games Inc.,"Action, Indie",Blood Alloy: Reborn,355310.0,Suppressive Fire Games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112401,Queen Bee Games,"Action, Adventure, Indie, RPG, Strategy",Onion Force,434980.0,Queen Bee Games,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
112406,Inane Games,"Action, Casual, Free to Play, Indie, Racing, Simulation, Sports, Early Access",Iron Madness,442220.0,Inane Games,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,2016
112407,Wholetone Games,"Casual, Free to Play, Sports",Rock Paper Scissors Champion,449050.0,Wholetone Games,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016
112409,Blue Mammoth Games,"Action, Free to Play, Indie",Brawlhalla - Valhalla Pack,389720.0,Blue Mammoth Games,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015
112410,JMJ Interactive,"Adventure, Casual, Indie, Simulation",Star Sky 2 - ブルームーン 2,443460.0,"Mårten Jonsson,JMJ Interactive",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
112413,vikingfabian.com,"Casual, Free to Play, Indie, Sports",Party Jousting,437900.0,vikingfabian.com,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2016
112414,Blowfish Studios,"Action, Indie",Gunscape - Standard Edition,441300.0,Blowfish Studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112415,Rimlight Studios,"Action, Indie",ZHEROS (Original Soundtrack),444540.0,Rimlight Studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112416,Shortbreak Studios s.c.,"Casual, Strategy",Dead Stop,408860.0,Shortbreak Studios s.c.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
112417,Interama - Interactive Technology,"Action, Casual, Indie, Strategy",Fairies vs. Darklings: Arcane Edition,434230.0,Interama - Interactive Technology,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
112418,Allen Dayan,"Adventure, Indie",Settled,445750.0,Allen Dayan,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112419,Wales Interactive,"Adventure, Indie",Soul Axiom,279900.0,Wales Interactive,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112420,Uncaged Studios,"Indie, RPG, Simulation, Strategy, Early Access",The Sentient,411600.0,Uncaged Studios,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2016
112422,Digital Tribe,"Action, Indie, RPG, Early Access",Dungeons and Robots,386650.0,Glow Games Studio,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112425,SEGA,Strategy,Total War: ATTILA - Slavic Nations Culture Pack,428730.0,Creative Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
112426,Crate Entertainment,"Action, Adventure, Indie, RPG",Grim Dawn,219990.0,Crate Entertainment,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
112427,Wargaming Labs,Strategy,Master of Orion 2,410980.0,SimTex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996
112428,EuroVideo Medien GmbH,Adventure,Heaven's Hope - Special Edition,404510.0,Mosaic Mask Studios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112429,VolumeUp Studios,"Action, Adventure, Indie",And So It Was,432590.0,VolumeUp Studios,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112430,Wargaming Labs,Strategy,Master of Orion 1,410970.0,SimTex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1996
112431,Shield Break Studios,"Action, Indie",Bierzerkers,348460.0,Shield Break Studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112432,Wube Software LTD.,"Casual, Indie, Simulation, Strategy, Early Access",Factorio,427520.0,Wube Software LTD.,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
112433,Handsome Dragon Games,Indie,Dyadic,442140.0,Handsome Dragon Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112436,Telltale Games,Adventure,The Walking Dead: Michonne - A Telltale Miniseries,429570.0,Telltale Games,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
112437,Robotronic Games,"Indie, Simulation, Strategy",Gnomoria,224500.0,Robotronic Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
112438,Kindermann Corp.,"Action, Casual, Indie, Early Access",PIXELMAN,438000.0,Kindermann Corp.,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112439,FlynnFour Games,"Casual, Indie, RPG, Simulation",Apocalypse Hotel: The Thin Blue Line!,446900.0,Michael Flynn,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2016
112440,Tribute Games Inc.,"Action, Indie",Ninja Senki DX,405540.0,Tribute Games Inc.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112441,"Varkian Empire, Deck13","Action, Indie, Racing",Obliteracers,368740.0,Varkian Empire,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2016
112443,Godot Engine,Utilities,Godot Engine,404790.0,Godot Engine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016
112444,Digitallion,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports",VALENS,441640.0,Digitallion,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,2016
112445,Team2Bit,"Action, Adventure, Indie",Reagan Gorbachev,364720.0,Team2Bit,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112446,Sorath,"Action, Indie",Devil Daggers,422970.0,Sorath,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112447,Quiet River,"Adventure, Indie",Mindless Running,444260.0,Quiet River,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112448,Trion Worlds,"Action, Free to Play, Massively Multiplayer, RPG",Devilian: Tempest Class Pack,441782.0,Bluehole Ginno Games,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2016
112449,Concrete Games,"Action, Adventure, Indie",MacGuffin,398930.0,Concrete Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112450,OrangeGames,"Casual, Free to Play, Massively Multiplayer, Simulation",Governor of Poker 3,436150.0,"OrangeGames,YoudaGames",0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2016
112451,Blue Brain Games,"Adventure, Indie",Mysteries of the Past: Shadow of the Daemon Collector's Edition,440870.0,Blue Brain Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
112452,Dovetail Games,Simulation,TS Marketplace: COV AB Vans Wagon Pack 01,326046.0,Fastline Simulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
